0.43,0.98,3.0451
0.05,0.59,3.2341
0.2,0.29,1.4558
0.08,0.05,1.0275
0.79,0.2,1.0408
0.22,0.12,0.64204
0.15,0.83,3.8746
0.02,0.73,3.9906
0.69,0.24,0.51149
0.09,0.12,1.4123
0.93,0.03,1.0554
0.95,0.78,4.1092
0.88,0.27,1.8452
0.15,0.93,4.3342
0.24,0.48,2.0036
0.24,0.18,0.72913
0.85,0.47,2.473
0.04,0.16,1.6419
0.02,0.46,2.8674
0.43,0.65,1.7779
0.31,0.78,2.8463
0.5,0.29,0.22416
0.33,0.8,2.7634
0.26,0.92,3.5479
0.43,0.37,0.59226
0.84,0.58,2.8512
0.52,0.19,-0.24166
0,0.23,1.8828
0.9,0.5,2.8047
0.71,0.65,2.3322
0.89,0.96,4.6356
0.58,0.49,1.0701
0.82,0.34,1.8441
0.05,0.45,2.7678
0.85,0.31,1.8185
0.57,0.1,-0.51049
0.43,0.93,2.7797
0.76,0.79,3.2354
0.61,0.98,3.1265
0.08,0.97,4.7762
0.75,0.47,1.8209
0.81,0.47,2.1845
0.03,0.15,1.6003
0.04,0.2,1.8546
0.77,0.44,1.8173
0.56,0.61,1.5299
0.99,0.67,3.8007
0.2,0.19,1.1587
0.94,0.41,2.4971
0.97,0.47,2.8784
0.32,0.89,3.1841
0.52,0.12,-0.57554
0.29,0.82,3.006
0.46,0.24,0.07606
0.3,0.32,0.9356
0.29,0.04,-0.14533
0.96,0.5,3.02
0.26,0.85,3.3889
0.78,0.71,2.9842
0.33,0.4,1.1736
0.62,0.21,0.18835
0,0.67,3.5701
0.59,0.73,2.1642
0.7,0.67,2.3033
0.51,0.21,-0.27363
0.99,0.65,3.7115
0.81,0.98,4.2114
0.64,0.78,2.4081
0.03,0.32,2.2589
0.76,0.7,2.9317
0.08,0.46,2.6854
0.49,0.11,-0.67374
0.14,0.3,1.7963
0.85,0.44,2.3191
0.79,0.31,1.4899
0.24,0.93,3.8337
0.71,0.51,1.731
0.65,0.2,0.085437
0.21,0.93,3.9905
0.69,0.07,-0.14495
0.63,0.66,1.9419
0.28,0.19,0.60904
0.53,0.06,-0.75608
0.2,0.36,1.8686
0.42,0.96,2.9828
0.22,0.47,2.0386
0.51,0.25,0.0018402
0.24,0.71,2.944
0.37,0.36,0.8011
0.16,0.4,2.2376
0.87,0.95,4.4053
0.93,0.42,2.5924
0.88,0.61,3.1948
0.16,0.58,2.9128
0.68,0.24,0.4997
0.19,0.72,3.2576
0.74,0.49,1.8826
0.66,0.01,-0.42302
0.89,0.64,3.4067
0.76,0.5,2.0628
0.38,0.1,-0.23511
0.67,0.52,1.5329
0.13,0.71,3.4699
0.43,0.56,1.4398
0.34,0.25,0.59778
0.02,0.17,1.6641
0.36,0.14,-0.10029
0.56,0.64,1.6543
0.5,0.12,-0.49126
0.01,0.05,1.1646
0.89,0.35,2.1212
0.73,0.84,3.2678
0.16,0.93,4.3213
0.32,0.23,0.48006
0.04,0.67,3.6518
0.36,0.13,-0.078229
0.77,0.69,2.9094
0.52,0.2,-0.20377
0.85,0.42,2.277
0.93,0.08,1.13
0.01,0.5,2.9776
1,0.6,3.3323
0.4,0.64,1.8416
0.85,0.15,1.058
0.78,0.9,3.8266
0.21,0.92,3.8981
0.77,0.34,1.4892
0.55,0.59,1.3658
0.63,0.02,-0.65137
0.46,0.21,-0.11793
0.61,0.44,0.88832
0.44,0.75,2.0434
0.43,0.31,0.41471
0.63,0.82,2.491
0.36,0.17,-0.0048419
0.67,0.97,3.4383
0.6,0.64,1.8174
0.98,0.13,1.422
0.61,0.48,1.1578
0.06,0.31,2.1567
0.27,0.08,0.21931
0,0.28,2.1861
0.3,0.92,3.4284
0.61,0.83,2.5809
0.89,0.38,2.3071
0.36,0.6,1.8621
0.02,0.65,3.582
0.48,0.39,0.60532
0.56,0.35,0.40657
0.49,0.3,0.14617
0.53,0.82,2.3342
0.53,0.19,-0.15652
0.45,0.06,-0.71869
0.81,0.67,3.0357
0.56,0.58,1.4104
0.23,0.55,2.312
0.67,0.68,2.3069
0.92,0.29,1.9905
0.04,0.74,4.045
0.64,0.96,3.3045
0.37,0.89,2.836
0.54,0.5,1.0084
0.19,0.21,1.2105
0.25,0.21,0.79229
0.38,0.09,-0.45566
0.76,0.92,3.7174
0.32,0.03,-0.27199
0.47,0.16,-0.38157
0.19,0,0.17982
0.66,0.94,3.2389
0.57,0.35,0.55257
0.25,0.54,2.1525
0.28,0.06,-0.016564
0.66,0.37,0.90006
0.27,0.8,3.0816
0.89,0.44,2.4086
0.9,0.61,3.261
0.34,0.68,2.1474
0.11,0.27,1.8836
0.15,0.36,2.0338
0.75,0.84,3.3753
0.7,0.81,2.9677
0.01,0.63,3.6017
0.42,0.72,1.9384
0.27,0.75,2.8288
0.85,0.33,1.9282
0.08,0.47,2.6982
0.51,0.35,0.29496
0.83,0.29,1.5798
0.14,0.74,3.5929
0.04,0.42,2.6998
0.29,0.06,0.007098
0.51,0.07,-0.79785
0.8,0.77,3.4639
0.83,0.27,1.4844
0.86,0.56,2.8102
0.66,0.62,1.9256
0.99,0.45,2.7893
0.55,1,3.0984
0.93,0.1,1.3222
0.23,0.2,0.96235
0.31,0.1,0.0030936
0.47,0.66,1.6679
0.19,0.98,4.2833
0.1,0.71,3.6094
0.01,0.81,4.2074
0.75,0.36,1.5193
0.46,0.16,-0.35208
0.95,0.88,4.5537
0.22,0.81,3.4453
0.97,0.31,2.1739
0.81,0.11,0.778
0.73,0.49,1.8337
0.22,0.85,3.6348
0.87,0.98,4.6006
0.52,0.99,3.0279
0.93,0.12,1.3726
0.96,0.97,4.833
0.9,0.75,3.7483
0.38,0.25,0.27007
0.16,0.44,2.2806
0.32,0.91,3.1919
0.05,0.9,4.4463
0.41,0,-0.841
0.81,0.61,2.7531
0.46,0.05,-0.78556
0.77,0.64,2.6851
0.47,0.07,-0.65017
0.92,0.14,1.5032
0.85,0.63,3.0563
0.79,0.71,3.0573
0.44,0.17,-0.26937
0.62,0.03,-0.66055
0.03,0.73,3.9602
0.87,0.69,3.4915
0.27,0.57,2.0872
0.06,0.29,2.0979
0.38,0.54,1.6024
0.76,0.3,1.2977
0.58,0.11,-0.39002
0.71,0.05,-0.077929
0.72,0.4,1.4303
0.65,0.63,1.9653
0.9,0.93,4.5803
0.67,0.99,3.5015
0.32,0.71,2.4221
0.54,0.78,2.2514
0.12,0.26,1.7812
0.73,0.82,3.2382
0.11,0.89,4.3388
0.96,0.23,1.8611
0.24,0.33,1.3787
0.18,0.77,3.5114
0.3,0.33,0.99781
0.49,0.34,0.30629
0.45,0.19,-0.27984
0.45,0.88,2.6051
0.34,0.98,3.3364
0.87,0.59,3.0602
0.58,0.7,1.9486
0.81,0.37,1.8227
0.72,0.14,0.36763
0.19,0.48,2.1783
0.25,0.8,3.1946
0.37,0.95,3.0255
0.68,0.81,2.7557
0.06,0.18,1.5114
0.66,0.13,-0.05588
0.79,0.88,3.8126
0,0.58,3.2933
0.18,0.63,2.8904
0.54,0.64,1.6338
0.51,0.54,1.1021
0.08,0,0.85819
0.28,0.87,3.3854
0.48,0.31,0.35858
0.06,0.64,3.4576
0.16,0.25,1.5296
0.5,0.52,0.88114
0.64,0.47,1.1456
0.69,0.89,3.1447
0.99,0.96,4.6833
0.35,0.07,-0.39116
0.17,0.19,1.281
0.96,0.63,3.4741
0.41,0.21,-0.021303
0.97,0.18,1.8105
0.55,0.13,-0.46324
0.92,0.03,0.88433
0.75,0.82,3.2221
0.61,0.92,2.8519
0.66,0.87,2.9957
0.38,0.38,0.81219
0.34,0.6,1.8353
0.37,0.58,1.6135
0.91,0.42,2.5865
0.51,0.57,1.3067
0.99,0.33,2.361
0.76,0.15,0.71046
0.39,0.54,1.2941
0.86,0.36,2.0813
0.05,0.18,1.6362
0.78,0.41,1.8334
0.74,0.1,0.29741
0.89,0.62,3.3198
0.5,0.72,1.8196
0.02,0.84,4.4431
0.86,0.4,2.2203
0.93,0.66,3.5434
0.83,0.03,0.60351
0.25,0.3,1.1922
0.25,0.1,0.36119
0.24,0.61,2.5865
0.05,0.68,3.6568
0.93,0.25,1.8698
0.13,0.85,3.9841
0.94,0.05,1.214
0.84,0.84,3.8922
0.31,0.41,1.2557
0.02,0.37,2.5217
0.04,0.37,2.4214
0.47,0.01,-0.94563
0.53,0.33,0.36762
0.01,0.53,3.1708
0.44,0.54,1.3903
0.84,0.09,0.85634
0.84,0.51,2.4772
0.36,0.52,1.3727
0.05,0.81,4.2678
0.73,0.83,3.1775
0.81,0.9,3.9483
0.42,0.51,1.1724
0.07,0.53,3.0602
0.38,0.82,2.5848
0.26,0.15,0.45573
0.83,0.36,1.8476
0.99,0.52,3.0841
0.77,0.52,2.2576
0.73,0.95,3.6504
0.07,0.91,4.5673
0.33,0.07,-0.14759
0.81,0.01,0.38969
0.6,0.79,2.3561
0.93,0.46,2.7456
0.36,0.89,2.9229
0.36,0.16,0.088182
0.15,0.07,0.88276
0.66,0.02,-0.3702
0.58,0.06,-0.6306
0.69,0.15,0.1751
0.92,0.96,4.7055
0.71,0.82,2.9689
0.49,0.2,-0.28841
0.9,0.58,3.1686
0.57,0,-0.89383
0.44,0.1,-0.55849
0.11,0.1,1.1426
0.81,0.52,2.4624
0.35,0.91,3.0258
0.69,0.87,3.1001
0.4,0.4,0.83238
0.94,0.19,1.75
0.13,0.29,1.9183
0.57,0.41,0.63736
0.94,0.29,2.0616
0.18,0.69,3.2003
0.76,0.96,3.9036
0.14,0.26,1.7017
0.81,0.03,0.45395
0,0.1,1.4014
0.52,0.36,0.43336
0.26,0.67,2.6175
0.19,0.76,3.5048
0.95,0.84,4.1599
0.48,0.04,-0.7964
0.87,0.62,3.137
0.86,0.31,1.8019
0.19,0.65,3.0026
0.32,0.94,3.4219
0.78,0.6,2.6178
0.39,0.31,0.49078
0.56,0.79,2.3314
0.05,0.36,2.364
0.79,0.7,3.0586
0.97,0.1,1.34
0.51,0.5,0.95726
0.64,0.59,1.6577
0.73,0.17,0.61893
0.56,0.09,-0.61123
0.86,0.35,2.0417
0.32,0.3,0.80558
0.95,0.73,3.8384
0.28,0.23,0.75283
0.87,0.26,1.7744
0.39,0.47,1.1623
0.22,0.86,3.6987
0.39,0.7,2.0013
0.08,0.28,1.9524
0.62,0.27,0.32006
0.44,0.92,2.7994
0.92,0.39,2.3763
0.84,0.1,0.87339
0.05,0.85,4.3128
0.88,0.77,3.861
0.85,0.38,2.1041
0.65,0.76,2.5291
0.3,0.2,0.41677
0.92,0.19,1.6714
0.31,0.73,2.5849
0.12,0.94,4.3735
0.57,0.43,0.85116
0.33,0.1,-0.063959
0.04,0.26,1.9111
0.14,0.12,1.1699
0.82,0.11,0.91835
0.55,0.55,1.1361
0.72,0.91,3.4315
0.44,0.06,-0.71105
0.1,0.29,1.9529
0.71,0.28,0.86429
0.48,0.62,1.4951
0.73,0.87,3.386
0.51,0.55,1.1011
0.65,0.54,1.5375
0.11,0.73,3.6493
0,0.46,2.9042
0.35,0.6,1.8327
1,0.49,3.0014
0.03,0.47,2.8786
0.85,0.09,1.0183
0.11,0.08,1.2063
0.26,0.7,2.7044
0.08,0.92,4.5511
0.06,0.98,4.8763
0.39,0.92,2.8244
0.49,0.67,1.6165
0.89,0.59,3.0484
0.17,0.76,3.5252
0.69,0.25,0.63111
0.21,0.35,1.7354
0.17,0.95,4.3623
0.48,0.94,2.8737
0.59,0.81,2.3471
0.6,0.93,2.9227
0.82,0.14,0.99363
0.51,0.02,-0.79105
0.89,0.5,2.7519
0.57,0.3,0.19188
0.89,0.75,3.7838
0.11,0.23,1.7371
0.95,0.75,3.9238
0,0.6,3.4902
0.81,0.77,3.5036
0.65,0.17,0.13124
0.76,0.51,2.1001
0.6,0.61,1.6819
0.77,0.13,0.60535
0.79,0.84,3.5111
0.8,0.83,3.7024
0.23,0.67,2.7879
0.61,0.88,2.7372
0.24,0.42,1.6077
0.89,0.55,2.9308
0.65,0.35,0.84789
0.67,0.4,0.97918
0.44,0.64,1.6546
0.85,0.08,0.89991
0.17,0.77,3.4878
0.62,0.78,2.4645
0.32,0.11,0.10736
0.94,0.46,2.792
0.2,0.51,2.4003
0.64,0.27,0.49996
1,0.42,2.6415
0.95,0.41,2.5873
0.66,0.69,2.1419
0.5,0.97,3.0126
0.85,0.57,2.8438
0.39,1,3.2134
0.24,0.63,2.564
0.38,0,-0.71122
0.26,0.18,0.71473
0.21,0.83,3.5912
0.3,0.53,1.9619
0.76,0.55,2.2904
0.64,0.18,0.14551
0.9,0.82,4.0006
0.15,0.85,4.0189
0.29,0.78,2.9276
0.23,0.31,1.3254
0.94,0.59,3.1811
0.55,0.89,2.5469
0.21,0.89,3.7698
0.32,0.85,2.9607
0.72,0.32,1.0403
0.29,0.38,1.2552
0.27,0.09,0.27727
0.78,0.27,1.2865
0.6,0.99,3.1661
0.91,0.06,1.0856
0.76,0.69,2.7884
0.86,0.01,0.58338
0.9,0.32,2.0865
0.6,0.03,-0.74816
0.82,0.26,1.431
0.92,0.15,1.4265
0.17,0.03,0.56576
0.11,0.92,4.4899
0.65,0.26,0.41421
0.02,0.06,1.2098
0.93,0.36,2.3233
0.68,0.86,2.9409
1,0.53,3.0288
0.89,0.7,3.6623
1,0.96,4.848
0.14,0.06,0.8854
0.94,0.57,3.2327
0.31,0.25,0.67894
0.41,0.62,1.7487
0.74,0.64,2.5157
0.26,0.38,1.5243
0.69,0.06,-0.14657
0.32,0.2,0.42095
0.06,0.41,2.5142
0.51,0.28,0.21093
0.24,0.77,3.2144
0.07,0.83,4.268
0.37,0.56,1.5566
0.61,0.62,1.7482
0.51,0.78,2.0949
0.88,0.73,3.7049
0.85,0.39,2.1179
0.28,0.74,2.8402
0.41,0.55,1.357
0.42,0.38,0.64018
1,0.01,1.0909
0.94,0.1,1.3511
0.41,0.02,-0.8511
0.95,0.54,3.1602
0.62,0.32,0.6137
0.75,0.96,3.8532
0.82,0.16,1.1431
0.51,0.92,2.6146
0.37,0.38,0.92916
0.23,0.98,4.0747
0.2,0.21,1.1681
0.3,0.37,1.2232
0.92,0,0.96151
0.79,0.67,2.8532
0.39,0.94,2.9889
0.13,0.83,4.052
0.89,0.97,4.7033
0.41,0.57,1.5024
0.24,0.92,3.7946
0.33,0.88,3.0203
0.08,0.73,3.7121
0.57,0.68,1.9423
0.94,0.56,3.1039
0.54,0.77,2.1742
0.81,0.36,1.8581
0,0.29,2.121
0.19,0.09,0.68596
0.73,0.46,1.7601
0.5,0.34,0.37761
0.38,0.73,2.2617
0.2,0.93,3.976
0.12,0.68,3.3382
0.04,0.82,4.313
0.64,0.69,2.1906
0.63,0.24,0.25099
0.27,0.91,3.4297
0.18,0.85,3.7745
0.41,0.32,0.39887
0.27,0.72,2.6986
0.49,0.03,-0.77664
0.11,0.43,2.5464
0.25,0.58,2.388
0.88,0.5,2.7564
0.5,0.58,1.3787
0.33,0.24,0.44221
0.76,0.72,2.9383
0.21,0.34,1.5213
0.18,0.02,0.5253
0.13,0.47,2.5256
0.17,0.09,0.82242
0.87,0.15,1.3025
0.34,0.92,3.1518
0.05,0.6,3.3617
0.21,0.85,3.7211
0.26,0.48,1.7007
0.87,0.48,2.6293
0.75,0.01,-0.011677
0.37,0.98,3.3486
0.7,0.25,0.65354
0.56,0.77,2.0988
0.51,0.62,1.517
0.74,0.3,1.1922
0.43,0.44,0.88383
0.06,0.14,1.5051
0.77,0.48,1.9827
0.72,0.79,3.0701
0.15,0.75,3.5907
0.67,0.29,0.75475
0.9,0.55,2.9953
0.12,1,4.8614
0.57,0.28,0.25378
0.02,0.74,3.9651
0.01,0.28,2.0923
0.88,0.83,4.0782
0.18,0.99,4.4304
0.87,0.1,1.1238
0.37,0.47,1.1554
0.38,0.33,0.51545
0.5,0.42,0.79478
0.27,0.67,2.5457
0.03,0.34,2.4044
0.27,0.83,3.2793
0.61,0.37,0.7179
0.84,0.71,3.2836
0.59,0.37,0.74609
0.36,0.75,2.4214
0.28,0.28,0.83563
0.05,0.94,4.6708
0.26,0.14,0.50199
0.58,0.48,0.95176
0.81,0.58,2.7418
0.87,0.99,4.7139
0.65,0.41,0.99898
0.33,0.65,2.1963
0.08,0.41,2.4353
0.67,0.38,1.1114
0.68,0.89,3.2004
0.13,0.33,2.0404
0.14,0.59,2.9949
0.74,0.32,1.2039
0.22,0.06,0.42298
0.53,0.1,-0.53586
0.09,0.68,3.5483
0.19,0.3,1.5704
0.18,0.3,1.5961
0.98,0.72,3.8232
0.05,0.78,4.1125
0.31,0.8,2.7645
0.5,0.78,2.1525
0.36,0.28,0.39534
0.37,0.1,-0.30918
0.01,0.68,3.7208
0.11,0.13,1.2703
0.62,0.8,2.4654
0.53,0.3,0.18044
0.27,0.3,1.137
0.16,0.15,1.041
0.66,0,-0.50133
0.79,0.77,3.2646
0.68,0.03,-0.36777
0.51,0.59,1.3515
0.38,0.3,0.56794
1,0.34,2.3562
0.3,0.16,0.3487
0.64,0.97,3.1476
0.97,0.3,2.1049
0.44,0.88,2.5929
0.67,0.09,-0.092932
0.24,0.81,3.3305
0.97,0.51,3.0106
0.85,0.58,2.8858
0.87,0.02,0.7486
0.57,0.29,0.16987
0.09,0.59,3.2532
0.27,0.48,1.9151
0.98,0.53,3.0962
0.96,0.8,4.1739
0.29,0.5,1.7227
0.8,0.74,3.2501
0.68,0.15,0.21868
0.48,0.5,0.95725
0,0.37,2.4672
0.79,0.9,3.837
0.63,0.3,0.60179
0.3,0.49,1.713
0.14,0.34,1.9728
0.41,0.63,1.7495
0.29,0.43,1.6211
0.41,0.83,2.349
0.55,0.96,2.9524
0.8,0.22,1.2585
0.72,0.02,-0.17378
0.26,0.93,3.6696
0.98,0.87,4.475
0.43,0.89,2.6301
0.71,0.08,0.10708
0.46,0.36,0.45137
0.24,0.76,3.0892
0.54,0.17,-0.31584
0.62,0.49,1.2389
0.85,0.04,0.64564
0.86,0,0.66114
0.07,0.99,4.8247
0.11,0.45,2.5939
0.59,0.39,0.72455
0.24,0.57,2.303
0.66,0.36,0.93465
0.26,0.45,1.6547
0.15,0.54,2.7234
0.73,0.65,2.5536
0.1,0.55,2.9299
0.04,0.68,3.7251
0.87,0.76,3.6611
0.45,0.08,-0.66685
0.01,0.82,4.2421
0.95,0.82,4.2205
0.82,0.56,2.6648
0.72,0.24,0.73467
0.66,0.73,2.3583
0.73,0.76,2.9288
0.89,0.91,4.3519
0.7,1,3.6148
0.51,0.15,-0.32801
0.39,0.74,2.148
0.33,0.06,-0.28061
0.92,0.46,2.7549
0.12,0.23,1.713
0.48,0.19,-0.22196
0.47,0.37,0.55529
0.39,0.56,1.5337
0.92,0.91,4.4561
0.01,0.16,1.5654
0.8,0.31,1.5706
0.94,0.11,1.3515
0.21,0.62,2.781
0.38,0.18,0.10084
0.47,0.31,0.33791
0.55,0.6,1.5342
0.12,0.56,2.9101
0.24,0.04,0.33093
0.55,0.11,-0.47384
0.6,0.3,0.43293
0.62,0.64,1.808
0.09,0.55,2.9949
0.71,0.57,2.1517
0.12,0.99,4.7156
0.87,0.87,4.161
0.34,0.32,0.72121
0.91,0.84,4.234
0.48,0.14,-0.4044
0.32,0.42,1.3084
0.66,0.25,0.46715
0.73,0.62,2.252
0.97,0.94,4.7812
0.01,0.9,4.6237
0.85,0.16,1.2275
0.75,0.5,1.9763
0.89,0.43,2.471
0.07,0.9,4.4891
0.08,0.45,2.664
0.74,0.17,0.58252
0.5,0.76,2.0444
0.87,0.8,3.8951
0.22,0.78,3.335
0.47,0.9,2.5999
0.08,0.74,3.8808
0.29,0.19,0.44965
0.71,0.74,2.6422
0.14,0.92,4.223
0.41,0.11,-0.42152
0.37,0.76,2.5061
0.24,0.17,0.85303
0.88,0.32,2.0581
0.17,0.97,4.3312
0.72,0.56,1.993
0.74,0.71,2.79
0.36,0.04,-0.58381
0.78,0.7,3.0887
0.2,0.42,1.9917
0.26,0.02,0.040014
0.97,0.27,2.0069
0.46,0.99,3.0887
0.23,0.26,1.2035
0.09,0.7,3.7212
0.28,0.62,2.1928
0.52,0.33,0.25504
0.03,0.75,3.9331
1,0.71,3.8373
0.67,0.35,0.81104
0.83,0.09,0.80195
0.86,0.89,4.2143
0.54,0.21,-0.18319
0.33,0.32,0.80998
0.15,0.18,1.3011
0.2,0,0.40488
0.72,0.08,0.064561
0.83,0.88,3.9647
0.04,0.21,1.7398
0.34,0.96,3.3382
0.31,0.33,0.95843
0.73,0.28,1.0642
0.7,0.92,3.3478
0.61,0.99,3.1709
0.79,0.26,1.2135
0.59,0.56,1.3267
0.07,0.97,4.8177
0.36,0.05,-0.46683
0.79,0.53,2.3126
0.41,0.8,2.3343
0.46,0.79,2.2136
0.66,0.11,-0.12297
0.3,0.94,3.438
0.09,1,4.8439
0.45,0.89,2.7145
0.43,0.32,0.34702
0.23,0.77,3.2841
0.26,0.13,0.46317
0.74,0.89,3.4762
0.85,0.95,4.4466
0.51,0.61,1.4534
0.96,0.41,2.5963
0.2,0.86,3.6853
0.94,1,4.8794
0.68,0.78,2.6469
0.65,0.3,0.5349
0.76,0.01,0.12019
0.81,0.82,3.6161
0.31,0.15,0.23752
0.48,0.43,0.67713
0,0.48,2.9168
0.17,0.23,1.4068
0.06,0.2,1.6807
0.38,0.16,-0.071546
0.2,0.33,1.6675
0.4,0.93,2.905
0.36,0.95,3.1494
0.42,0.12,-0.48111
0.17,0.8,3.6233
0.74,0.83,3.214
1,0.85,4.339
0.29,0.53,1.7623
0.14,0.33,1.9702
0.56,0.94,2.8493
0.45,1,2.9787
0.28,0.81,3.1008
0.24,0.14,0.69862
0.97,0.87,4.3572
0.8,0.04,0.48839
0.62,0.18,-0.012608
0.34,0.27,0.59057
0.18,0.57,2.6146
0.18,0.4,2.0203
0.23,0.53,2.3202
0.71,0.9,3.3625
0.7,0.6,2.158
0.29,0.75,2.8238
0.97,0.99,5.0343
0.6,0.04,-0.64124
0.93,0.96,4.76
0.45,0.99,2.9584
0.34,0.63,1.9883
0.01,0.66,3.5269
0.32,0.96,3.3544
0.93,0.59,3.2714
0.74,0.03,-0.0069533
0.43,0.01,-0.8862
0.69,0.16,0.34634
0.29,0.41,1.4133
0.14,0.87,4.088
0.95,0.07,1.1785
0.29,0.23,0.60383
0.7,0.02,-0.27963
0.54,0.99,3.0284
0.78,0.42,1.8419
0.02,0.44,2.785
0.02,0.23,1.9057
0.45,0.68,1.688
0.75,0.29,1.2028
0.28,0.51,1.7772
0.95,0.09,1.3157
0.77,0.83,3.3378
0.83,0.94,4.2818
0.76,0.73,2.9232
0.71,0.01,-0.11816
0.41,0.38,0.63617
0.7,0.13,0.25202
0.8,0.82,3.6047
0.62,0.12,-0.28011
0.05,0.09,1.3103
0.14,0.9,4.2067
0.9,0.04,1.036
0.45,0.77,2.205
0.92,0.71,3.6583
0.77,0.49,2.1118
0.29,0.69,2.4512
0.09,0.91,4.4041
0.96,0.52,3.0434
0.7,0.88,3.2425
0.36,0.73,2.258
0.61,0.71,2.1317
0.38,0.92,2.9183
0.51,0.89,2.5677
0.01,1,4.9391
0.03,0.03,1.2058
0.06,0.88,4.4291
0.46,0.2,-0.19003
0.76,0.78,3.1391
0.99,0.19,1.9131
0.43,0.45,0.942
0.82,0.13,0.91331
0.56,0.12,-0.49605
0.27,0.88,3.4427
0.16,0.78,3.6287
0.89,0.04,0.92448
0.21,0.44,1.9427
0.4,0.95,2.9611
0.28,0.4,1.4957
0.51,0.46,0.9117
0.82,0.31,1.6591
0.28,0.04,0.030764
0.31,0.53,1.8261
0.99,0.34,2.3978
0.87,0.24,1.7581
0.32,0,-0.38983
0.74,0,-0.023016
0.45,0.65,1.6031
0.48,0.95,2.7486
0.78,0.48,2.1434
0.04,0.63,3.4449
0.6,0.66,1.8419
0.64,0.07,-0.31246
0.93,0.77,4.0975
0.62,0.98,3.1995
0.84,0.64,3.1714
0.41,0.33,0.55127
0.19,0.36,1.857
0.76,0.22,0.96425
0.76,0.13,0.64953
0.13,0.78,3.9022
0.63,0.35,0.60428
0.94,0.63,3.4672
0.77,0.63,2.7128
0.26,0.66,2.5807
0.37,0.74,2.2452
0.97,0.01,1.0602
0.58,0.39,0.66367
0.12,0.05,0.97305
0.03,0.57,3.2375
0.5,0.04,-0.78903
0.71,0.29,0.94594
0.26,0.97,3.8057
0.13,0.11,1.1113
0.83,0.51,2.5932
0.59,0.43,0.94612
0.03,0.77,4.1038
0.78,0.2,0.97184
0.91,0.68,3.476
0.6,0.59,1.533
0.65,0.69,2.1934
0.11,0.72,3.6951
0.2,0.3,1.5321
0.08,0.65,3.4675
0.95,0.31,2.2042
0.26,0.04,-0.0353
0.41,0.07,-0.66451
0.36,0.58,1.7146
0.29,0.13,0.29325
0.69,0.35,1.1389
0.67,0.93,3.1605
0.17,0,0.40932
0.42,0.78,2.2134
0.97,0.04,1.1673
0.17,0.54,2.7615
0.32,0.62,2.0846
0.31,0.56,1.9781
0.95,0.34,2.3403
0.91,0.2,1.6332
0.64,0.74,2.2986
0.44,0.29,0.27721
0.25,0.82,3.1418
0.08,0.03,1.0134
0.4,0.54,1.3469
0.93,0.39,2.5667
0.05,0.4,2.5492
0.67,0.2,0.33745
0.64,0.12,-0.17726
0.07,0.41,2.5442
0.52,0.95,2.8247
0.63,0.33,0.60291
0.13,0.63,3.1425
0.27,0.18,0.64459
0.23,0.84,3.4578
0.74,0.84,3.3224
0.05,0.28,2.0799
0.06,0.77,4.019
0.02,0.25,1.9255
0.4,0.62,1.8154
0.28,0.07,0.1164
0.65,0.59,1.6652
0.68,0.13,0.056392
0.55,0.43,0.76138
0.88,0.96,4.6128
0.1,0.26,1.8978
0.41,0.73,2.0079
0.91,0.81,4.0368
0.5,0.61,1.3874
0.7,0.27,0.65137
0.61,0.89,2.8336
0.2,0.4,1.8249
0.66,0.05,-0.35168
0.01,0.88,4.5457
0.37,0.31,0.59907
0.93,0.51,2.9721
0.13,0.79,3.8475
0.22,0.24,1.1113
0.16,0.74,3.4321
0.94,0.58,3.3056
0.98,0.39,2.5056
0.54,0.91,2.6845
0.31,0.07,-0.056225
0.43,0.18,-0.14895
0.58,0.97,2.9901
0.1,0.03,0.94406
0.42,0.43,0.80302
0.71,0.94,3.4247
0.96,0.83,4.339
0.27,0.74,2.832
0.81,0.57,2.5471
0.57,0.93,2.9417
0.9,0.86,4.2241
0.55,0.65,1.6287
0.17,0.46,2.3766
0.04,0.96,4.7882
0.03,0.21,1.7887
0.77,0.99,4.0261
0.88,0.24,1.672
0.96,0.54,3.1415
0.69,0.6,2.0481
0.23,0.8,3.2756
0.85,0.82,3.8728
0.94,0.75,3.983
0.04,0.06,1.2155
0.31,0.52,1.6902
0.1,0.66,3.4569
0.97,0.52,3.0343
0.06,1,5.0058
0.29,0.07,0.1243
0.98,0.59,3.3786
0.58,0.9,2.7016
0.55,0,-1.0267
0.92,0.57,3.1649
0.76,0.8,3.2426
0.87,0.14,1.2187
0.03,0.78,4.0777
0.19,0.44,2.1394
0,0.11,1.4243
0.14,0.41,2.2685
0.02,0.87,4.4745
0.16,0.63,3.0759
0.72,0.19,0.4633
0.57,0.37,0.61584
0.69,0.94,3.4092
0.54,0.31,0.26435
0.66,0.78,2.6087
0.81,0.42,2.0236
0.16,0.52,2.6555
0.17,0.5,2.4207
0.65,0.29,0.57788
0.42,0.06,-0.6621
0.7,0.98,3.5707
0.43,0.54,1.2006
0.97,0.29,2.1872
0.36,0.78,2.5137
0.72,0.22,0.5967
0.9,0.35,2.1741
0.42,0.5,1.22
0.78,0.11,0.64092
0.48,0.61,1.4079
1,0.46,2.8861
0.43,0.15,-0.22555
0,0.79,4.1735
0.38,0.45,1.2556
0.79,0.51,2.3252
0.86,0.16,1.3902
0.59,0.19,-0.087624
0.98,0.74,3.9922
0.13,0.56,2.9902
